id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8582204,Lovely Modern Family Apartment,27128159,Stephen,,Vesterbro-Kongens Enghave,55.65319,12.54432,Entire home/apt,600,14,0,,,1,0
8584505,Luxury and location,44660974,Karsten,,Indre By,55.67435,12.57613,Entire home/apt,1003,2,12,2016-10-09,0.23,1,0
8584790,Room/rooms in charming Nørrebro,23257696,Hanan,,Bispebjerg,55.7078,12.53224,Private room,373,4,1,2015-10-27,0.02,1,66
8584983,"LOVELY 3,5 BEDROOM APARTMENT IN MAIN SHOPPING AREA",2806924,Into This Place,,Indre By,55.67841,12.57639,Entire home/apt,3898,1,97,2020-02-06,1.81,12,299
8585249,Cozy apartment + bikes - beautiful Frederiksberg,45182993,Nathalie,,Frederiksberg,55.67608,12.51257,Entire home/apt,498,1,6,2017-08-15,0.11,1,0
8585263,"Bright 3-room apartment, Nørrebro",3296382,Seline,,Nrrebro,55.69094,12.53894,Entire home/apt,1051,2,40,2019-10-06,0.75,1,0
8585592,Roomy downtown family apartment,45185076,Justina,,Indre By,55.68348,12.56249,Entire home/apt,998,3,23,2019-07-22,0.52,1,41
8585601,Luxurious 2 level 144 sqm penthouse,15037880,Signe,,sterbro,55.71299,12.57633,Entire home/apt,498,4,1,2015-12-13,0.02,1,0
8587477,Small cozy flat in Copenhagen,45194105,Gabriela,,Frederiksberg,55.67919,12.51983,Entire home/apt,652,1,39,2019-09-01,0.75,1,29
8590022,"Intimate Nørrebro Penthouse, Central by the Lakes",13694502,Johan,,Nrrebro,55.68503,12.55647,Entire home/apt,996,2,29,2019-08-18,0.54,1,0
8590161,Bedste sted i byen med lokal miljø.,6957978,Tina,,Indre By,55.68269,12.5643,Entire home/apt,2003,3,23,2019-08-03,1.02,1,100
8590910,Family-friendly apartment in central Copenhagen,45208531,Daniel,,Indre By,55.68711,12.58553,Entire home/apt,1112,4,24,2019-07-29,0.45,1,0
8591026,Hyggelig lejlighed på Østerbro,11578897,Simone,,sterbro,55.70669,12.56206,Entire home/apt,375,5,7,2018-05-15,0.13,1,0
8591083,Lys og venlig 1 værelses lejlighed,32282147,Erik,,Frederiksberg,55.69013,12.52882,Entire home/apt,328,6,1,2015-12-22,0.02,1,0
8592825,Lovely and classic danish apt in great location,7639074,Nicolai,,sterbro,55.70475,12.58945,Entire home/apt,580,5,20,2018-10-13,0.37,1,0
8594018,Bright apartment with balcony,3693544,Mia & Kristian,,Frederiksberg,55.69427,12.53099,Entire home/apt,648,2,13,2017-10-08,0.27,1,0
8595949,Private room in historic house,2274252,Conor,,Indre By,55.67387,12.58949,Private room,341,1,0,,,1,0
8599504,Family-friendly in Copenhagen,161311,Ole Lund,,sterbro,55.72055,12.57272,Entire home/apt,798,5,0,,,1,0
8599680,Modern apartment with balcony - close to metro,21713278,Karina Kjærsgaard,,Amager st,55.66486,12.60972,Entire home/apt,703,3,20,2018-10-14,0.38,1,0
8600813,"Studioapartment, centrally located",21280182,Katrine,,Nrrebro,55.68487,12.55655,Entire home/apt,978,1,77,2017-07-24,1.44,1,0
8602774,Cozy apartment in the hip Nørrebro,12249399,Ida,,Nrrebro,55.69315,12.54459,Entire home/apt,600,2,8,2017-05-07,0.15,1,0
8603121,Big cozy 3 room apartment in trendy Vesterbro,5324001,Anna,,Vesterbro-Kongens Enghave,55.67204,12.55055,Entire home/apt,896,2,12,2020-02-23,3.75,1,25
8605775,"Excellent location, stylish comfort",483716,Anne & Andrea,,Indre By,55.6852,12.56615,Entire home/apt,887,2,45,2018-11-25,0.85,1,0
8607218,Lækker stor 2 værelses lejlighed,45282891,Christina,,Nrrebro,55.68519,12.54938,Entire home/apt,532,1,1,2015-10-17,0.02,1,0
8607411,Studio appartment at Islands Brygge,3868326,Louise,,Amager Vest,55.66167,12.58048,Entire home/apt,564,3,47,2019-08-30,0.88,1,50
8610504,"3. room, weekends Apartment.",45298116,Rasmus,,Amager Vest,55.66235,12.59934,Entire home/apt,798,10,8,2016-08-21,0.15,2,0
8611572,Bright and warm home in Copenhagen,45290660,Linda Grace,,Amager Vest,55.65992,12.60387,Entire home/apt,444,2,6,2017-08-21,0.11,1,0
8619577,Townhouse in Valby/Copenhagen,11102287,Hjalte,,Valby,55.65613,12.51966,Entire home/apt,949,7,2,2019-07-23,0.24,1,0
8619724,Studio in the heart of Copenhagen,12939925,Henriette,,Nrrebro,55.69877,12.54592,Entire home/apt,498,3,37,2019-08-18,0.75,1,0
8620381,Appartement close to the city and the metro,45345660,Julie,,Amager Vest,55.66594,12.59791,Entire home/apt,648,6,0,,,1,0
8620686,App. in beautiful part of cph.,7200447,Maria,,Frederiksberg,55.68409,12.53353,Entire home/apt,696,5,12,2019-03-31,0.23,1,0
8627879,"""New Yorker"" flat 3 persons",45379166,Marianne,,Amager st,55.66131,12.60918,Entire home/apt,703,2,17,2016-10-07,0.32,1,0
8628762,"Sea, City, Shopping, Airport, Beach",6602220,Tina,,Amager st,55.66763,12.62335,Private room,353,2,50,2019-12-08,1.09,1,340
8629674,Cosy apartment close to it all!,2927336,Christoffer,,Frederiksberg,55.67975,12.54629,Entire home/apt,1010,3,38,2019-12-06,0.71,2,0
8630011,Very central and quiet flat in trendy neighborhood,18270067,Jørgen,,Vesterbro-Kongens Enghave,55.67212,12.55921,Entire home/apt,801,3,30,2019-07-28,0.71,1,85
8630369,Cosy flat in trendy area,716003,Kassem,,Nrrebro,55.69129,12.54556,Entire home/apt,598,4,78,2020-02-17,1.46,1,20
8637134,"Cosy, Bohemian studio apt.",10307821,Didde,,Bispebjerg,55.70042,12.52755,Entire home/apt,523,2,73,2019-12-28,1.40,1,320
8638923,Spacious and central apartment,17886210,Anne-Sofie,,Vesterbro-Kongens Enghave,55.67157,12.56362,Entire home/apt,1597,3,3,2017-05-29,0.07,1,0
8638978,Cosy apartment in Nørrebro,25754089,Alexandra,,Nrrebro,55.69956,12.54503,Entire home/apt,498,1,0,,,1,0
8639469,Hyggelig lejlighed i NV,12528808,Ditte,,Bispebjerg,55.70264,12.52142,Entire home/apt,600,2,22,2017-08-26,0.41,1,0
8640322,Quiet but centrally located,23177010,Nicola,,Frederiksberg,55.67907,12.53906,Entire home/apt,2186,2,31,2018-08-11,0.61,1,63
8641065,Bright nice apartment in Copenhagen,45428825,Louise,,Amager Vest,55.64704,12.61121,Entire home/apt,403,2,0,,,1,0
8642887,Nice 2-room Apartment,45436030,Jeppe,,sterbro,55.71059,12.57155,Entire home/apt,519,2,13,2019-11-03,0.25,1,0
8643134,Beautiful student room,45436720,Christian,,Amager Vest,55.65395,12.58859,Private room,273,1,0,,,1,0
8645622,"cozy apartement, 3 rooms and a great local area",20344001,Rose,,Frederiksberg,55.67332,12.54927,Entire home/apt,1202,2,31,2019-08-27,0.59,2,364
8645889,Cosy & Sunny Room in Frederiksberg,31783408,Sophie Johanna,,Frederiksberg,55.69382,12.52871,Private room,314,50,9,2017-08-19,0.17,1,0
8645934,Cosy and central flat on Vesterbro,45448285,Maria,,Vesterbro-Kongens Enghave,55.67195,12.54653,Entire home/apt,484,5,17,2017-07-17,0.33,1,0
8647814,100 m2 appartment in Kbh V,45453901,Bibi,,Vesterbro-Kongens Enghave,55.66889,12.54852,Entire home/apt,682,3,15,2018-05-22,0.29,1,0
8648308,Fully furnished child friendly city apartment,45457456,Kristian,,Indre By,55.67752,12.59177,Entire home/apt,1664,3,20,2019-08-07,0.45,1,28
8649975,Light and cozy in lively Nørrebro,7663123,Maria,,Nrrebro,55.68985,12.55888,Private room,482,2,10,2020-02-17,0.19,2,360
8656553,Duplex apartment in the city,3384115,Emek,,Amager Vest,55.66328,12.58098,Entire home/apt,801,3,24,2020-01-01,0.48,1,24
8657092,"Lovely 2 room app with balcony in Nørrebro, Cph",13600878,Emil,,Nrrebro,55.69971,12.54744,Entire home/apt,628,5,16,2019-10-18,0.30,1,0
8657145,Beautiful and spacious apartment,3028180,Ida,,sterbro,55.70993,12.56561,Entire home/apt,901,1,14,2017-04-09,0.27,1,0
8657830,Lys 130 Kvm 2 sal på Frederiksberg,45495978,Frederik,,Frederiksberg,55.6805,12.52591,Entire home/apt,699,5,2,2019-08-03,0.04,1,16
8660112,Great room in the middle of CPH,22435264,Sebastian,,sterbro,55.70516,12.58938,Private room,273,1,1,2015-11-03,0.02,1,0
8662292,Lovely apartment in CPH,44995330,Kathrine,,Nrrebro,55.70477,12.55172,Entire home/apt,300,7,7,2019-07-29,0.23,1,0
8663093,Lovely little apartment w/balcony,23925739,Karen,,Amager Vest,55.6672,12.57908,Entire home/apt,703,3,26,2020-01-26,0.49,1,0
8667742,"Cozy, bright room in the center!",30682863,Molly,,Indre By,55.68279,12.57042,Private room,403,3,24,2017-08-27,0.46,1,0
8669098,Close to the lakes and city centre,44184808,Brian,,sterbro,55.6953,12.57095,Entire home/apt,676,2,16,2019-03-17,0.36,1,0
8669203,Bright spacious flat in Nørrebro,45541097,Nina,,Nrrebro,55.69694,12.55038,Entire home/apt,478,5,8,2016-09-06,0.15,1,0
8669873,Youthful 2 roomer in trendy KBH N,16848020,Andreas,,Nrrebro,55.69829,12.55346,Entire home/apt,437,2,0,,,1,0
8674936,cozy apartment in the heart,19787570,Gitte,,Nrrebro,55.6994,12.54667,Entire home/apt,498,4,10,2020-01-14,0.20,1,0
8676348,Scandi chic & family-friendly in inner Cph N,2786742,Mette,,Nrrebro,55.69666,12.55733,Entire home/apt,996,2,9,2019-08-03,0.21,1,0
8680528,Spacious apartment with balcony,12282391,Mette,,Indre By,55.69659,12.58668,Entire home/apt,798,3,29,2018-05-13,0.54,1,0
8682360,The nicest neighbourhood in CPH,38592269,Erna,,sterbro,55.70607,12.58493,Entire home/apt,822,1,13,2018-09-02,0.24,1,126
8683206,Cosy apartment - perfect location,45597446,Rasmus,,Nrrebro,55.69425,12.53755,Entire home/apt,751,2,3,2016-05-30,0.06,1,0
8691708,Flat by the Sound,40397825,Søren,,sterbro,55.70805,12.59678,Entire home/apt,949,3,0,,,1,0
8692979,Autentisk Vesterbrolejlighed,45633535,Mina,,Vesterbro-Kongens Enghave,55.66563,12.55221,Entire home/apt,703,1,6,2019-02-24,0.19,1,0
8693220,Bright Room in hip neighborhood,16462261,Anders,,Nrrebro,55.68537,12.54789,Private room,498,1,1,2015-11-01,0.02,1,0
8693292,Værelse i haveforening,25072946,Nina,,Vesterbro-Kongens Enghave,55.6432,12.53638,Private room,341,2,27,2016-06-25,0.51,2,0
8693742,Cozy apartment Central Copenhagen,45642578,Mette Lundberg,,Indre By,55.68216,12.56351,Entire home/apt,1032,2,89,2019-08-25,1.67,1,9
8694928,Great 2 room apt. in southern Copenhagen,41925143,Ashwan,,Vesterbro-Kongens Enghave,55.64793,12.53338,Entire home/apt,676,2,11,2017-05-29,0.21,1,0
8695823,Flat in the middle of Copenhagen,45653985,Josephine,,Vesterbro-Kongens Enghave,55.64938,12.52918,Entire home/apt,416,3,9,2016-08-21,0.17,1,0
8696975,"Charming apartment, near CPH center",45658669,Michelle,,Valby,55.66266,12.51039,Entire home/apt,441,6,25,2020-01-02,0.52,1,58
8697002,"Charming 91m2 apartment, CPH",21831052,Mikkel,,Vanlse,55.68697,12.48924,Entire home/apt,416,1,2,2015-12-19,0.04,1,0
8698084,Bo på vandet i det nye København,45664601,Mette,,Indre By,55.69168,12.62353,Entire home/apt,785,2,15,2017-06-25,0.32,1,0
8699209,Charming apartment near the lakes,1039345,Marie,,Nrrebro,55.68733,12.56172,Entire home/apt,998,3,287,2020-02-07,5.47,2,231
8699887,Spacious apartment in Nørrebro,41083969,Pernille,,Nrrebro,55.68756,12.56239,Entire home/apt,998,1,4,2019-12-08,0.08,1,163
8702822,115 m2 Penthouse in the sweet spot of Vesterbro,45686037,Frank & Marleen,,Vesterbro-Kongens Enghave,55.67125,12.54766,Entire home/apt,1086,4,21,2018-08-30,0.46,1,242
8705813,Room in big central apartment,2075617,Marie,,Nrrebro,55.68831,12.55624,Private room,751,1,7,2016-09-14,0.15,2,0
8705878,Room in Cozy Nørrebro Copenhagen,45701865,Mie,,Nrrebro,55.69283,12.54756,Private room,340,2,35,2020-02-08,0.70,1,0
8706485,Nyopført moderne rækkehus,45704423,Mathilde,,Amager Vest,55.66062,12.58475,Entire home/apt,1202,5,47,2019-10-20,0.90,1,47
8706889,Great and cosy appartment,16286126,Sarah,,Nrrebro,55.70008,12.54078,Entire home/apt,598,3,1,2018-12-02,0.07,1,36
8709001,"Cosy apartment in young, hip area",45715773,Emma,,Nrrebro,55.703,12.55014,Entire home/apt,901,2,15,2018-06-17,0.29,1,0
8709400,Apartment in Nørrebro with sunlit balcony,9990621,Maria Leth,,Nrrebro,55.69165,12.55521,Entire home/apt,600,3,11,2019-04-06,0.21,1,0
8709497,Double bedroom in cosy 2-room apartment,4188198,Morten,,Nrrebro,55.70036,12.54043,Private room,293,3,6,2016-08-19,0.11,3,0
8709657,CENTRAL VESTERBRO - balcony and 84 m2,5951028,Marie,,Vesterbro-Kongens Enghave,55.66391,12.54463,Entire home/apt,560,5,37,2019-10-03,0.78,1,0
8710287,Two-storey apt. in unique building - 3 balconies,45719140,Jonas Møller,,Bispebjerg,55.712,12.54583,Entire home/apt,928,7,2,2016-07-21,0.04,1,0
8710456,Cozy apartment in charming Østerbro,45722281,Mathilde,,sterbro,55.70895,12.5836,Entire home/apt,498,4,11,2019-10-27,0.21,1,0
8711650,130 sq light penthouse by the lakes,45727862,Georg,,Indre By,55.68762,12.5664,Entire home/apt,798,1,0,,,1,0
8714508,Attractive cozy house in green area,45740802,Rigmor,,Vesterbro-Kongens Enghave,55.64247,12.53412,Entire home/apt,703,2,4,2015-11-02,0.08,1,0
8716263,Lyst værelse på Frederiksberg,19502152,Marie,,Frederiksberg,55.68623,12.53934,Private room,300,3,0,,,1,0
8717796,Cozy place. 5 min walk to the city.,3080303,Karen,,Vesterbro-Kongens Enghave,55.67124,12.56096,Entire home/apt,853,4,12,2018-07-26,0.27,1,0
8724512,Combine family and city,45788828,Kasper,,sterbro,55.7015,12.58833,Entire home/apt,969,5,3,2020-02-11,0.08,1,0
8725345,|Cozy|2 rooms|green spaces|Wi-fi!,45789324,Betina,,sterbro,55.69367,12.56916,Entire home/apt,600,1,5,2016-06-06,0.09,1,0
8725789,Spacious apartment in central Cph,45793503,Christian,,Indre By,55.67529,12.59345,Entire home/apt,1202,1,32,2019-10-01,1.03,1,55
8726075,Homely apartment in the heart of Cph,45543177,Naomi,,Nrrebro,55.69703,12.54771,Entire home/apt,292,4,84,2020-02-20,1.62,1,13
8726832,Cozy and centrally located,45797483,Christian Skou,,Valby,55.66878,12.50983,Entire home/apt,747,2,6,2019-08-27,0.12,1,365
8727205,1-Room Apartment on Vesterbro,1494928,Nikolaj,,Vesterbro-Kongens Enghave,55.66967,12.54535,Entire home/apt,457,1,0,,,1,0
8728139,Flat in the heart of Copenhagen,45802467,David,,Vesterbro-Kongens Enghave,55.67008,12.55626,Entire home/apt,751,14,2,2016-12-20,0.04,1,0
8729854,"Bright, beautiful apartment",45809400,Julie,,sterbro,55.71262,12.56657,Entire home/apt,573,1,5,2016-08-20,0.10,1,0
8734160,Stylish apartment in prime location,33819185,Henrik,,Amager Vest,55.6629,12.57258,Entire home/apt,901,2,3,2018-01-05,0.11,1,0
8734837,Charming flat in Copenhagen centre,6486833,Synne,,Indre By,55.67741,12.58889,Entire home/apt,1003,2,5,2016-08-26,0.09,1,0
8736044,Great apartment in Frederiksberg C,20346903,Josefine,,Frederiksberg,55.68238,12.53753,Entire home/apt,600,1,4,2016-07-07,0.08,1,0
8737105,"Great appartment, superb location",28517418,Pernille,,Vesterbro-Kongens Enghave,55.6683,12.54724,Entire home/apt,801,2,31,2020-01-25,0.60,1,59
8737779,Penthouse in perfect location,5374607,Anna,,Frederiksberg,55.67676,12.54127,Entire home/apt,737,3,4,2018-01-30,0.09,1,0
8738333,Sunny apartment in Nørrebro area,3101752,Michelle,,Nrrebro,55.69905,12.54522,Entire home/apt,368,1,11,2016-05-09,0.21,1,0
8740130,"Central,unique 2-floor penthouse,w/personal recom.",18044901,Sofie&Mikkel,,Nrrebro,55.69099,12.55679,Entire home/apt,1290,2,11,2017-08-26,0.21,1,0
8745932,Big apartment in a fantastic area,3961881,Nadika,,Nrrebro,55.69824,12.54543,Entire home/apt,849,3,7,2019-08-03,0.17,1,38
8746105,Beautiful flat with private patio,307426,Vibeke,,Amager Vest,55.66654,12.59594,Entire home/apt,751,1,0,,,1,0
8746726,Nyrenoveret moderne lejlighed,45880910,Cathrine,,Nrrebro,55.69713,12.55189,Entire home/apt,491,2,2,2016-07-03,0.04,1,0
8747500,Charming 3 room app. with a balcony,33177454,Martin,,sterbro,55.69827,12.58501,Entire home/apt,901,7,1,2015-10-15,0.02,1,0
8747872,Cosy apartment in Cph Center,42751219,Kåre,,Nrrebro,55.68897,12.55646,Private room,502,1,71,2020-01-01,1.36,1,364
8749354,4 room apartment,45891379,Louise,,Nrrebro,55.70761,12.55533,Entire home/apt,553,30,16,2017-02-20,0.34,1,0
8749732,"12th Floor WaterView Apartment, Unique Opportunity",41160758,Oliver,,Amager Vest,55.66168,12.57025,Entire home/apt,1099,7,1,2017-03-13,0.03,1,0
8756830,Cozy Room in hip Nørrebro,35235472,Julie,,Nrrebro,55.69612,12.54624,Private room,600,3,3,2017-08-18,0.06,2,0
8765386,Cozy and Sunny 2-room Apartment,45426631,Olga,,Amager st,55.66076,12.61401,Entire home/apt,307,2,0,,,1,0
8765702,A cozy room in central Copenhagen,18368219,Dania,,sterbro,55.70458,12.58356,Private room,403,4,0,,,1,0
8767205,"NICE place, all included close to CENTRUM and PARK",20881375,Tanja,,sterbro,55.69707,12.57173,Entire home/apt,648,3,12,2017-09-01,0.27,1,0
8767207,Quiet area!!!,45720696,Sahndra,,Vanlse,55.69684,12.51984,Private room,682,1,0,,,1,0
8769307,"Flat in København K, Denmark",45977600,Peter,,Indre By,55.68578,12.56563,Entire home/apt,1897,1,3,2019-06-20,0.06,1,0
8769466,Bright and charming oasis!,36468679,Kady,,Valby,55.66746,12.48672,Entire home/apt,498,3,9,2018-12-04,0.25,1,0
8769969,Cozy room and centrally located,24902380,Ana,,Nrrebro,55.69514,12.54908,Private room,401,1,136,2020-02-20,3.97,1,46
8770563,"ATRACTIVE ROOM, CENTERAL TO CPH CITY.",32855431,Ida,,Amager Vest,55.65714,12.60805,Private room,340,3,323,2020-02-09,6.05,2,106
8776153,Amazing apartment 10 mins. from Copenhagen centrum,46005416,Daniel,,Valby,55.65852,12.51061,Entire home/apt,699,7,0,,,2,365
8787076,Spacious and unique apartment close to city centre,35010585,Marianne,,Amager st,55.66802,12.60056,Entire home/apt,942,2,2,2016-08-21,0.04,1,0
8787678,Lys lejlighed tæt på metro,15256467,Nina,,Amager st,55.66265,12.60772,Entire home/apt,396,1,0,,,1,0
8787884,New scandinavian apartment with balcony.,46058163,Therese,,Amager Vest,55.66303,12.60001,Entire home/apt,798,2,2,2019-12-31,0.95,1,0
8792360,Great apartment in Nørrebro,46077126,Emil,,Nrrebro,55.69783,12.54749,Entire home/apt,498,2,3,2018-06-22,0.07,1,0
8793477,Newly renovated apartment with great location,15561873,Ida,,Vesterbro-Kongens Enghave,55.6557,12.53512,Entire home/apt,498,7,22,2019-07-11,0.41,1,0
8795318,Central copenhagen Østerbro,9924536,Tessa,,sterbro,55.70896,12.56985,Entire home/apt,751,2,0,,,1,0
8795991,Newly renovated big appartment,46093964,Millicent Vida,,Nrrebro,55.69337,12.5598,Entire home/apt,648,1,0,,,1,0
8799607,"Cozy home, super central",2537054,Samantha,,Nrrebro,55.68852,12.561,Entire home/apt,553,7,7,2016-08-01,0.14,1,0
8803857,Lovely apartment with balcony,23932339,Gitte,,Nrrebro,55.70324,12.54691,Entire home/apt,532,2,0,,,1,0
8805154,Cosy room in classic Copenhagen apt,39245408,Kenneth & Shindi,,Frederiksberg,55.67409,12.50721,Private room,333,3,179,2020-02-26,3.37,1,86
8806488,"Lovely apartment, 10 min. from City",46140413,Rebekka Bernadette,,Frederiksberg,55.67035,12.5331,Entire home/apt,491,1,0,,,1,0
8808982,Fantastic studio in central CPH,46151232,Christian,,Amager st,55.66649,12.61412,Entire home/apt,348,1,19,2016-11-01,0.36,2,0
8811383,New apartment in Copenhagen,20712044,Cecilie,,Amager st,55.66646,12.61577,Entire home/apt,648,1,14,2019-06-02,0.26,1,0
8811429,Charming and cosy city apartment,46161949,Sophie,,sterbro,55.70724,12.5784,Entire home/apt,703,1,2,2015-11-02,0.04,1,0
8812122,Great apartment close to metro,38107540,Mathilde,,Frederiksberg,55.68424,12.53315,Entire home/apt,498,1,1,2015-10-17,0.02,1,0
8820855,Cosy & bright room near city centre,46206501,Lisa,,Amager st,55.66628,12.60767,Private room,348,1,2,2015-10-18,0.04,2,0
8821087,Central apartment in hip Vesterbro,9610753,Caroline Steenberg,,Vesterbro-Kongens Enghave,55.67163,12.54372,Entire home/apt,648,2,17,2019-06-24,0.37,1,0
8821269,"Nørrebro, easy acces to public transportation",46208209,Daniella Maria,,Nrrebro,55.69493,12.5444,Private room,498,1,5,2018-01-07,0.18,1,0
8824271,Villa - great for families,3237598,Jakob,,Valby,55.67575,12.49117,Entire home/apt,1942,13,0,,,1,65
8825706,Unique flat near by the canal,46124576,Camilla,,Indre By,55.6774,12.59822,Entire home/apt,1297,2,42,2018-09-09,0.81,1,357
8826966,Charming flat on the top-floor!,20560642,Natasha,,Vanlse,55.68162,12.48912,Entire home/apt,553,2,6,2017-09-03,0.13,1,0
8828207,House with garden near sea and city,15902278,Christian,,Amager st,55.64514,12.62589,Entire home/apt,991,3,22,2019-10-14,0.42,1,11
8830512,Cozy 2 bedroom close to city centre,46250862,Tia-Maria,,sterbro,55.70741,12.56141,Entire home/apt,703,2,27,2020-01-07,0.51,2,0
8832285,Cozy little flat at Nørrebro,36358534,Karina,,Nrrebro,55.69527,12.54641,Entire home/apt,403,2,0,,,1,0
8834063,Small apartment downtown Valby,46259631,Camilla,,Valby,55.66576,12.51444,Entire home/apt,478,2,2,2015-12-01,0.04,1,0
8834749,"Cosy, central, quiet + big balcony",1608849,Helén,,Frederiksberg,55.67697,12.55287,Entire home/apt,1003,5,5,2017-04-18,0.10,1,0
8835844,Nice Bright room in Frederiksberg,44264169,Martin,,Frederiksberg,55.68825,12.52563,Private room,300,1,0,,,1,0
8837562,Lækker lejlighed i Ørestad,43940374,Jørgen,,Amager Vest,55.63435,12.58302,Entire home/apt,491,1,0,,,1,0
8838937,Balcony and great location!,9592177,Kristina,,Amager Vest,55.66467,12.57611,Entire home/apt,798,3,1,2016-05-21,0.02,1,0
